"","Species","CHELSA_bio2_1981.2010_V.2.1_median","CHELSA_bio3_1981.2010_V.2.1_median","CHELSA_bio4_1981.2010_V.2.1_median","CHELSA_bio7_1981.2010_V.2.1_median","CHELSA_bio11_1981.2010_V.2.1_median","CHELSA_bio15_1981.2010_V.2.1_median","CHELSA_bio17_1981.2010_V.2.1_median"
"959","Proechimys brevicauda","7","74.0002784203046","56.9994428296968","9.99979108349916","24","41.9998613679065","247.49909361854"
"960","Proechimys canicollis","6.99881601241607","69.9939408850755","73.4997910406055","9.99867672541467","26.4995124683076","70.7541088472487","38.0022640277719"
"961","Proechimys chrysaeolus","7.99986071300027","81.9993732884094","35.0025765695695","9.99993038450027","24.4988159400185","39.5008702697681","332.974861594602"
"962","Proechimys cuvieri","6.99999998058966","75.9995822018067","54.0006967684552","9","25","42.0006974024087","292.001386469571"
"963","Proechimys decumanus","5.50000005969708","74.4993043083176","87.4959608767997","7.99979117828863","21.9997214019989","101.992131001346","38.0342621600993"
"964","Proechimys echinothrix","6.00013921959747","76.0002785740011","39.9994427279978","8","25.0000000194014","31.0008355700034","411.991501461918"
"965","Proechimys gardneri","7","75.0000000194009","41.9998609106988","9.99986078099944","25","49.9994431739939","191.00724044692"
"966","Proechimys goeldii","8","68.999512572606","77.001323563992","11.0000697875017","25","65.9995824252957","98.0022247979789"
"967","Proechimys guairae","7.49986066870323","71.994219396587","75.9995821204072","10.0004875256894","25.0001392850006","58.0000695088304","90.4901101738208"
"968","Proechimys guyannensis","7.99951231325951","73.0001391575938","65.9993033805513","10.0001392767043","25","54.0011842566863","234.494636387562"
"969","Proechimys hoplomyoides","7.99986075240643","80.9995819978079","51.000557105949","9.99972140540531","22.9997214442182","46.0022280006021","337.004877129768"
"970","Proechimys kulinae","6.99999999030152","77.000208821103","41.4997910674992","8.99986078269876","25","33.0001395133015","355.503754166695"
"971","Proechimys longicaudatus","9","62.0002785940011","138.498052773797","14.9999999805955","22.9998606326988","71.9995823462921","53.0006962475089"
"972","Proechimys mincae","2.00027858778401","46.0006267687967","70.0013233842863","4.00027858778401","25.4999999922971","83.0002439500761","29.0013927640373"
"973","Proechimys oconnelli","7.00013924359858","68.000000092598","100.000138442403","10.9998607004014","24.0001392630006","51.0005568668063","206.998330652286"
"974","Proechimys pattoni","7.00020892080348","70.9997214099994","61.4997218393942","10.0002089148038","23.0002785126061","56.5001394040918","144.99707463347"
"975","Proechimys quadruplicatus","6.99986068840198","77.9995821509983","51.0001388847997","8.00013934759524","24.0001393036014","30.9999995920001","469.979659477038"
"976","Proechimys roberti","8.00013940929455","68.9980498793445","86.0016030116896","12","25.0001392330006","76.0004877350278","33.9978398782078"
"977","Proechimys semispinosus","5.00041785360636","67.9998605658058","57.0001390006134","7.00027848721275","24.0002785660011","54.0004178250017","220.006407295737"
"978","Proechimys simonsi","7","74.999791029199","50.9996520308029","9.99986069299944","24.0002785126061","47.4992343900983","225.494012227185"
"979","Proechimys steerei","7","75.0002784363018","43.0000695598021","9","25","45.4995129483081","234.507168534526"
"980","Proechimys trinitatis","2","56.9969351635197","53.0004177621777","3.99972136541088","25.0002786345891","45.0013932221293","147.007523809434"
"981","Pseudoryzomys simplex","9","63.0002783432106","140.000420417001","14.9998605729994","22.000417741602","76.0005569200023","46.9961043833964"
"982","Pteronura brasiliensis","7.00027861059246","71.0009748484881","61.9971440789638","10.0001393790006","24.9998607906976","56.000835543701","165.504178207059"
"983","Pudu mephistophiles","7.99972148139473","77.0002784973964","58.0009747440274","9.99972148139474","12.0012538617956","40.9966571139508","298.021442610437"
"984","Pudu puda","7.50034794381239","41.4991663774705","331.014491728771","18.0006962393141","3.99979049274874","56.0009741006913","214.509747254773"
"985","Puma concolor","9","60.9997905624115","182.003206647464","15","19.0002784259969","57.9999303401977","69.9983967785251"
"986","Punomys kofordi","10.4991645681766","72.4990253577824","116.49972220346","13.9990949143732","3.00306306352651","66.9965185026702","133.780592332723"
"987","Punomys lemminus","12.9991646253891","73.9993034037822","115.003622033728","17.0002785376494","3.00055700061031","97.998189228641","26.9997222661895"
"988","Reithrodon auritus","10","40.0000696424385","525.493598543361","24.9997216070656","5.000556832622","32.4991651448923","59.4999317751261"
"989","Reithrodon typicus","9","42.0001392550006","444.497839671622","21.9997215093908","12.0001393950006","17.4994426733997","261.002088039614"
"990","Reithrodontomys bakeri","12.0000000193947","64.9997212927883","119.009472877855","18.0002786573959","20.9997216167884","104.999443244603","23.9997210684199"
"991","Reithrodontomys brevirostris","6.49986072560026","64.5000695513032","79.9998607416067","10.9995125357987","23.0002089005011","56.4995127013964","188.520609714741"
"992","Reithrodontomys burti","12.0005570092133","48.5010442743214","496.50411445918","25.0006962819113","17.4989555594961","112.999233699498","7.50431664459489"
"993","Reithrodontomys chrysopsis","12.0001393270006","63.0002783558152","187.010029179778","20.00000012","13.9997217447895","101.997911039224","30.9999992559999"
"994","Reithrodontomys creper","6.99902507779448","71.9988856356003","57.0001390006134","9.99874651579336","19.0016712556115","45.9954042465623","482.545954323406"
"995","Reithrodontomys darienensis","4.99958213899834","76.9976321511947","28.9991644018066","5.9995821509983","26","56.0002786630083","161.985792603549"
"996","Reithrodontomys fulvescens","11.0001393612996","45.9990944055926","555.503349306039","27.0000001634025","11.999721377397","64.4991644012007","55.5039686728266"
"997","Reithrodontomys gracilis","8.99937337730148","61.9991643413975","156.99777247651","13.4997215793987","23.5000696255017","62.9986075745976","95.5014619539112"
"998","Reithrodontomys hirsutus","13.0000000193936","61.9993038037844","200.008216111459","21.0002785220011","16.0004177754272","111.001114092249","24.997493554107"
"999","Reithrodontomys humulis","10","32.9998604849994","715.000834730111","29.0001393790006","7.99972123399888","17.9991639716491","257.999722699053"
"1000","Reithrodontomys megalotis","12","33.9995821909983","874.003763151052","36.0001391076047","-0.000556844604162998","57.9952639455852","39.0001385053793"
"1001","Reithrodontomys mexicanus","8.99951249859598","63.9997214973992","120.006407992161","13.9998607766985","19.0013927147101","73.4973544500618","78.5185235987784"
"1002","Reithrodontomys microdon","11.9999999418124","63.0002783558152","187.010029179778","19.0000000578125","14.0002786346064","92.9965183139651","40.9970765533433"
"1003","Reithrodontomys musseri","6.99902507779448","71.9988856356003","57.0001390006134","9.99874651579336","19.0016712556115","45.9954042465623","482.545954323406"
"1004","Reithrodontomys paradoxus","4.50027857520331","65.499860711102","58.502576801219","7.50027858520332","25.000139246203","67.9991645552004","152.514133535187"
"1005","Reithrodontomys rodriguezi","4.99958216299888","66.9987464797967","58.497701794296","7.99895543799463","24.0002089165011","44.9979808343812","389.284325078501"
"1006","Reithrodontomys spectabilis","4.49951254090116","44.497493077095","145.997493977722","7.99951256719961","24.0000695837987","50.9995123123056","134.499026167058"
"1007","Reithrodontomys sumichrasti","9.99986077930039","63.9987464397928","145.502507738016","16.0004178351151","18.0002786363021","88.9935926303433","36.5100964906562"
"1008","Reithrodontomys tenuirostris","9.99944293079393","67.9981893163908","114.011978288883","13.9998607763975","15.0011142160045","73.9961009721595","111.035090805689"
"1009","Reithrodontomys zacatecae","14","58.9993035849972","329.007523451706","24.0001393236053","10.9986074851567","101.998328757203","33.0029254635909"
"1010","Rhagomys longilingua","7.99986083639305","67.999164258603","140.002786038798","11.999860836393","11.0015314810063","56.9991646481774","175.018097488659"
"1011","Rhagomys rufescens","8.0001394195947","56.0001391435958","215.995404125671","15","17.9999997205986","64.0012521710051","105.010602200473"
"1012","Rheomys mexicanus","8.99958225039471","61.9980500001813","158.005713918195","14.9998608609994","22.0002784152083","103.996795942834","18.0142104346714"
"1013","Rheomys raptor","6.99902507779448","71.9988856356003","57.0001390006134","9.99874651579336","19.0016712556115","45.9954042465623","482.545954323406"
"1014","Rheomys thomasi","9.99999996120495","67.9994426784076","82.0119784614458","14.000139291603","21.9984682381741","91.9970756873983","38.011837401091"
"1015","Rheomys underwoodi","6.99902507779448","71.9988856356003","57.0001390006134","9.99874651579336","19.0016712556115","45.9954042465623","482.545954323406"
"1016","Rhipidomys albujai","7.00013921960527","77.0002784973964","58.0009747440274","9.00013921960527","12.0012538617956","23.9977717711535","363.075912934326"
"1017","Rhipidomys austrinus","10","57.0001387719102","272.499379452497","17.9997215659991","15.5004180746974","83.4965882493968","29.5009743392422"
"1018","Rhipidomys cariri","9.50000000770683","69.0004177767077","143.993801469893","13.5000001140003","24.5000696309139","91.5004872261564","20.5007680389579"
"1019","Rhipidomys caucensis","7.00020891850084","83.4992340238963","24.0032037074179","9.00013930839976","18.0004180069058","30.5004182344025","442.012871626617"
"1020","Rhipidomys couesi","6.99923378802414","67.495054736846","75.9995821204072","9.49923381002414","25.0000000097054","57.499651873832","101.505779413166"
"1021","Rhipidomys emiliae","8","70.999582158407","83.0000006850349","11.9997213419989","25.0001394110005","72.0005571268207","69.9988827976301"
"1022","Rhipidomys fulviventer","7.99972142540253","83.9972140198144","36.0082192309964","10","17.0022284529458","42.0015323415176","263.976320499073"
"1023","Rhipidomys gardneri","7.50006965180292","70.9997214099994","66.4994435419989","10.0002089148038","23.0002089208035","57.4996518758931","129.503408220288"
"1024","Rhipidomys ipukensis","9","67.0001389755941","91.9991647486545","13.000000204","26","81.9994431879978","8.0001390378123"
"1025","Rhipidomys itoan","8.00006945520099","54.9998598232059","217.496446108038","14.9998604721029","17.0002091133971","56.0001358896203","148.488793360782"
"1026","Rhipidomys latimanus","7.99986071239864","81.9991644297832","40.0027856275741","9.99986070559745","18.0013926840081","36.9998609979954","378.970751476192"
"1027","Rhipidomys leucodactylus","7","75.0002780647287","54.0002782933981","9.00041796159413","24.9998607569994","44.0001392406464","280.015038892654"
"1028","Rhipidomys macconnelli","7.99999999029678","80.9995822369178","50.0026463292351","9.99979102890727","22.5000696266882","46.0029950422699","336.99464098944"
"1029","Rhipidomys macrurus","9.00000001940699","64.0000695169056","108.000350176613","14.0003482926891","23.000138951299","84.0000001982987","19.998955870903"
"1030","Rhipidomys mastacalis","8.00027858318605","59.9972098516176","181.997632848525","13.9998605569994","20.0002788940011","59.9941449652454","97.994294958769"
"1031","Rhipidomys modicus","7.99986069699944","75.0004176748225","50.0000005464277","10","20.0000000969681","43.0000004412138","293.991506122892"
"1032","Rhipidomys nitela","7.99965157055351","73.9995821384047","64.5004885024964","10.0001392515919","24.9999999902976","53.9980497356357","243.502644996517"
"1033","Rhipidomys ochrogaster","7.99979117258958","69.4997214023015","111.498539055706","10.9998608380896","12.5023671126479","56.4999302020742","221.237394877038"
"1034","Rhipidomys tribei","8.00000001940531","56.9999997668106","199.997494306418","14.9998605609994","18.0002783534064","81.9990230330491","49.0030695820691"
"1035","Rhipidomys venezuelae","6.99986060337591","73.9977716442601","75.0084977134282","9.99930362261846","24.0002786231871","51.9999999196747","94.9915013491281"
"1036","Rhipidomys venustus","6.99986075581008","73.9991639242143","65.0084283666131","9.49986081980979","24.0002089527962","51.0022293595469","117.490037285938"
"1037","Rhipidomys wetzeli","7.99999999029539","80.9996520013089","48.5027160476387","9.50000000399944","22.5000000440008","44.5018796899155","354.99721267058"
"1038","Rhyncholestes raphanurus","6.49993084125352","42.4999297664986","303.002381729","15.5000704270079","6.99979064443382","46.0022963423112","268.006278524988"
"1039","Romerolagus diazi","11.9999999418124","65.0004177834183","183.996936253905","19.0000000578125","12.000139443379","92.9965183139651","30.0129531231342"
"1040","Saguinus bicolor","5.9999999514056","74.9997910794991","54.0005574937046","7.9999999514056","25.9998607727021","43.4997915768214","271.502780382968"
"1041","Saguinus geoffroyi","5.00055716890036","78.9976321443916","27.9996518244019","6.0001393233001","25.4999999705997","37.4987463842025","495.540534669808"
"1042","Saguinus imperator","7.99986078899944","70.0002784026058","61.9993039874116","10.9998607889994","24","58.0000002707895","111.003200615805"
"1043","Saguinus inustus","6.99986066099944","78.999999908","46.9999998594009","8.00000001940421","24.000139315598","25.0004175370017","533.004731645782"
"1044","Saguinus labiatus","6.99999998059802","74.499999992","44.4997911394992","9.99979112090002","25.0000696658004","51.9995823738967","172.505012313136"
"1045","Saguinus leucopus","7.99972143340142","82.0008356775881","32.0018106736353","9.99958215840085","24.0006963813904","39.9997212396091","334.007939969167"
"1046","Saguinus martinsi","6.00013925470378","72.4994425637018","66.5008364896313","8.5000695632035","25.9998607492954","55.0004881413906","231.500203006057"
"1047","Saguinus melanoleucus","7","73.5001391766982","48.4999305037088","9.99986079269708","24.0001392073029","47.9990256700915","201.507306934346"
"1048","Saguinus midas","7.99951231325951","70.9998608758173","70.5002793052392","10.9990244881699","25","54.0011842566863","229.000067433855"
"1049","Saguinus mystax","7","76.9998606823992","41.9998607769994","8.99986079839473","25","36.4992343917962","314.015176048357"
"1050","Saguinus niger","7.99986077670377","69.9999999217049","82.0017406941608","10.9999303962043","25.0002786185913","67.0012537041877","115.99693361274"
"1051","Saguinus oedipus","5.99986077380589","74.9985375741023","37.5016023704256","8.49965189581251","26.0002089267993","52.5025765980803","118.989693718059"
"1052","Saimiri boliviensis","7.00013934900056","71.0005568986042","56.0000702458048","10.0001392336081","24.0000000193964","54.9999999655745","173.502159031375"
"1053","Saimiri oerstedii","2.00125336721455","60.0025067800236","51.0020889596233","4.00167115402032","25.9986074165822","56.9991637576319","233.033641263632"
"1054","Saimiri ustus","7.49993040649693","68.5003478721005","55.5006271081053","10.5000000582998","25.0000696055017","60.5000697951968","123.002852532412"
"1055","Saimiri vanzolinii","6.0000696195","77.4997909714994","38.0000693897987","8","25.4999999882993","27.0000004137015","495.4948370193"
"1056","Salinomys delicatus","10.9999303344986","44.0000693475003","533.493529525617","24.9999302261924","11.000000127385","85.9997204473842","14.0002084543356"
"1057","Santamartamys rufodorsalis","1.00027858319046","36.0025072030928","70.0000000970266","3.00027858319046","25.9998606889994","90.9973535465013","8.00891477582279"
"1058","Sapajus apella","7.00000001940783","71.9999302565006","60.0021586437887","10","25","54.9993735747968","182.502016613753"
"1059","Sapajus cay","9","58.0000002427961","235.992622677533","15.9997214813947","20.999999784","54.0005558233998","114.995125629176"
"1060","Sapajus flavius","6.49937214908524","60.9969306874554","138.99240035278","10.4991629645844","22.5002787999975","43.0004887596221","184.493106654451"
"1061","Sapajus libidinosus","9","65.9999999902937","105.996657274711","14","24.0002786002965","82.0002782108962","19.9986073785205"
"1062","Sapajus nigritus","9","55.9997201596045","247.993316150566","15.9995818057956","17.0002785860011","46.0011099950343","171.99290837964"
"1063","Sapajus robustus","7.99993028620321","60.0002784705933","174.9972791649","13.999093806127","21.499860984111","63.4965144156538","90.5203556232533"
"1064","Sapajus xanthosternos","9","66.9997213928206","148.992470694158","13.0001392070006","22.0002781311805","64.00152661289","45.9981929409928"
"1065","Scalopus aquaticus","10","30.9995820264165","842.012817680271","33.0001393910006","2.99986060499944","24.0002783934187","202.002508087098"
"1066","Scapteromys aquaticus","9","43","437.498052078426","20.9999999903043","14.0002088205009","40.4990239260807","153.003904422665"
"1067","Scapteromys tumidus","9","42.4992331832444","429.997628648604","20.9998606186957","12.0001393950006","15.0001393776089","271.506828079774"
"1068","Sciurillus pusillus","7.99944274575837","71.9970751854669","58.002229309778","10.0000000193992","25","49.9998612689994","211.004738337306"
"1069","Sciurus aestuans","8.99972139740642","66.0004182707657","99.0005573376369","13","24.0001392510006","65.9993041204053","93.9970778215893"
"1070","Sciurus arizonensis","13.5001392576025","41.9997212283007","707.016858186091","32.4998609563953","6.49972134969736","69.9976305529863","35.500834706527"
"1071","Sciurus aureogaster","9.99958218269736","60.9993731841957","188.008219326176","16.9997912216123","19.001044540609","87.494150708043","39.5044569772172"
"1072","Sciurus colliaei","13.0002785106064","55.000556829818","320.01615635896","23.0002785493959","17.9974936903583","110.998886685319","21.0089121454572"
"1073","Sciurus deppei","8.00013931500057","59.9987465693868","170.991645399179","13.9998606736013","22.000417798201","67.9973546871573","110.002505414425"
"1074","Sciurus flammifer","7.50000002140755","71.5004179538887","78.5004173184823","10.5002089427968","25.0001392750006","76.9990245618101","78.9988878802872"
"1075","Sciurus gilvigularis","7.99860708823539","71.001114438381","78.0009760261854","10.0001393795908","25.0001392155925","60.0002790015425","169.003061279187"
"1076","Sciurus granatensis","6.99993038849832","75.999791177398","54.0009049431191","9.00048746569494","24.9988857038886","50.0001395443103","170.483076560534"
"1077","Sciurus ignitus","7.9999999806061","66.9984682551768","97.9965887879897","11.9998608183964","23.0001391910006","59.0002785613959","106.995822960851"
"1078","Sciurus igniventris","7","76.999999896","47.0001390263975","8.99986078839975","24.9995822858078","36.0005572124308","367.001522357605"
"1079","Sciurus nayaritensis","14","56.4995123127066","404.008637043638","25.5000001167909","10.000487394502","99.4988859111598","32.9981202166681"
"1080","Sciurus oculatus","11.9997215859989","61.9980499853885","233.003206497222","19.9991645521858","14.0001395479826","79.999304126808","40.9970765533433"
"1081","Sciurus pucheranii","7.99979105720043","81.9989555067916","31.5038304123735","9.49999999200055","19.4997914448125","37.002716034903","320.001393769673"
"1082","Sciurus pyrrhinus","8","72.99930359978","74.9976329597754","11.9995823257822","8.00208914900834","65.9958214822357","114.022551320912"
"1083","Sciurus richmondi","6.49979111379903","63.4996518204981","86.9990254258975","10.9994429436977","23.5000696292001","65.998885798795","116.01518060836"
"1084","Sciurus sanborni","7.00013926500057","70.4995821409989","90.9972159095633","10.0002088645009","22.5001392630006","58.0000695358035","172.989349970268"
"1085","Sciurus spadiceus","7","73.9999998834009","55.9984683063908","9.99999998060638","24.0001393430006","49.9995822921955","190.007798406097"
"1086","Sciurus stramineus","7.99958233378668","76.0002785106064","72.9959616746944","9.99972154939306","18.9988859825282","90.9919203630469","39.0254900862579"
"1087","Sciurus variegatoides","6.9997213637946","64.994846495411","84.9949861166176","10.9995819333993","23.9999999874009","63.9999998585966","130.028553209865"
"1088","Sciurus yucatanensis","8.99916461960464","59.9987465693868","178.992899477257","14.998746874005","23.0002785351994","57.0011145007977","123.994844742976"
"1089","Scolomys melanops","6.00006961950084","77.9999999806036","55.999860589189","8","24","16.0002089141979","620.497423441411"
"1090","Scolomys ucayalensis","6.99979107319793","77.9998606943981","41.999999822301","8","25","25.4990949607967","519.512318666762"
"1091","Scotinomys teguina","8.99958213499831","63.9986071733925","131.004596137627","13.9995821349983","20.0000002181926","73.9961009721595","78.0225669469041"
"1092","Scotinomys xerampelinus","6.99902507779448","71.9988856356003","57.0001390006134","9.99874651579336","19.0016712556115","45.9954042465623","482.545954323406"
"1093","Sigmodon alleni","12.0000000193942","62.9998606923942","154.007662187679","18.0005570132139","20.9988858695677","108.000139596818","19.9993045632952"
"1094","Sigmodon alstoni","7.99986060099944","70.0000001456324","86.0020900288378","11.0001393830006","25.0001393795897","62.0009756535913","124.994635689671"
"1095","Sigmodon arizonae","14","47.999860421603","551.008922073406","28.000974879425","12.9987465361528","98.999024406767","28.0034796978045"
"1096","Sigmodon fulviventer","13.9998608009994","48.9993035216002","531.019775624774","28.0005570532083","9.99999978120385","91.9955422225597","25.002089100032"
"1097","Sigmodon hirsutus","7.00041782560026","67.0001395990005","75.993453233712","10.0006964167835","23.9999999874009","57.9991637270401","144.001114951225"
"1098","Sigmodon inopinatus","7.99972148139473","79.0006961700235","61.9955447018576","9.99972148139474","9.00208931482076","18.0029235723031","412.053841293368"
"1099","Sigmodon leucotis","12.999721442603","59.4990251266979","290.011281911026","20.9998607873015","13.0000695335003","91.4962400282246","33.997980963842"
"1100","Sigmodon mascotensis","11.9999999806041","62.9998605746968","156.006688052937","17.9997215604879","20.9986769524666","103.998746407221","20.9994425107861"
"1101","Sigmodon peruanus","5.00041782190816","71.5016015617161","111.48934529986","7.99979117828863","21.9997214019989","101.992131001346","16.0082185210691"
"1102","Sigmodon toltecus","8.00013928870016","52.499024630124","201.496587649982","14.9996517097063","23.0000000097015","61.4979802883924","108.003132970224"
"1103","Sigmodontomys alfari","5.9997214192005","75.0016713127953","46.0002783122172","7.99986080320537","24.9990250513813","47.0040390977706","271.978969723927"
"1104","Solenodon paradoxus","7.99818886546474","66.9916408458544","133.994566693454","11.9979102308756","24.000000004","33.0001393350005","179.002925621362"
"1105","Sooretamys angouya","9","53.0005568326081","294.994708110367","16.0002785112061","17.9998606477922","42.0027848726115","171.99290837964"
"1106","Sorex emarginatus","13.9998608009994","59.0004176942111","274.001116972376","22.9995823057889","14.9993036551831","109.99554361161","20.0022274366137"
"1107","Sorex ixtlanensis","11.9993733741954","64.9995125713094","126.011073031386","17.49972146","20.9990948260769","98.9984681469244","23.507239426375"
"1108","Sorex longirostris","9.99999998058966","31.9984680539339","752.995685074921","30.0002787705874","5.99972109458574","17.0005574605874","258.997631985982"
"1109","Sorex macrodon","8.99944285380684","57.9976319705283","201.009749818775","15.9995124745132","17.0011140815121","78.9986765976052","93.0084955845725"
"1110","Sorex mediopua","12.0002785726064","62.9995821237861","183.50605905565","20.0001393870006","17.000069626713","104.000557479518","24.4986073112634"
"1111","Sorex milleri","11.5000696658012","49.9986072601908","471.02542032659","23.5007660980062","13.5006265990057","68.9976319296963","55.0022968240047"
"1112","Sorex neomexicanus","12.500208768801","40.5001390870008","724.508632716817","31.0004176493013","4.00013890670043","64.4979809723946","49.499583499401"
"1113","Sorex oreopolus","11.999651775103","65.9990246466195","181.006758650279","18.4997214966033","11.5003482982948","86.9970753814777","35.5050148382388"
"1114","Sorex orizabae","11.9999999418124","63.9960999764266","187.010029179778","19.0000000578125","12.0022281436273","92.9965183139651","36.9997207884176"
"1115","Sorex saussurei","12.0001393270006","63.0002783558152","187.010029179778","20.00000012","15.0011142160045","102.000835729267","30.0129531231342"
"1116","Sorex sclateri","8.99944286219366","57.9983285477837","203.997631513983","14.9995820817956","23.0001393190006","50.0027857400112","248.971306855816"
"1117","Sorex stizodon","9.99958222639641","63.9986071733925","136.014067705716","14.9998607803975","18.0008357946053","88.9915040389081","50.0466561931833"
"1118","Sorex ventralis","11.9992340528933","65.4988163063079","173.009471451778","17.9993036994871","15.5011138692117","88.4993026100928","31.014970367538"
"1119","Sorex veraecrucis","11.9997911327075","61.9999998429071","188.008219326176","18.9995126258007","16.0005569675165","94.4958220601291","31.0048739280745"
"1120","Sorex veraepacis","10.9995821929966","65.4997213987889","122.510168558718","16.0002088203138","19.0002787255062","91.9983979379068","32.0051538702954"
"1121","Spalacopus cyanus","8.9997222441446","47.9991632619967","292.021404300211","17.0002799909106","9.99944215632436","104.999441609235","9.00418034300804"
"1122","Speothos venaticus","7.99999998058771","68.999582414157","80.499304421149","11.0004178664903","24.0002785780003","59.0009749040977","131.002642499803"
"1123","Spilogale angustifrons","8.99999993599998","61.9997215064994","170.991993110508","14.9993733412981","21.4993733723874","79.997632635394","61.5157442402067"
"1124","Spilogale gracilis","12.9997214334014","38.0001391830006","762.996660317791","33.0001391624025","2.99986145820557","54.0015311846111","40.0027850270181"
"1125","Spilogale pygmaea","11.0002785026075","62.999999876","124.009473495071","17.0002784564199","21.0005571984256","108.000139596818","19.9993045632952"
"1126","Sylvilagus audubonii","12.9998606283964","38.9998606363947","778.007524186729","33.0001395984025","6.00027837739752","60.9974913275844","35.9984677851751"
"1127","Sylvilagus bachmani","11.9977723609536","42.9994429433936","496.023407254222","25.0016707624323","10.0000001784278","83.9966597015611","8.99818987614165"
"1128","Sylvilagus brasiliensis","2.00055649092555","46.0019467931164","80.0038950834021","4.00083513009598","24.9997216168296","59.9997222259063","105.993307831888"
"1129","Sylvilagus cunicularius","11.9999999418133","63.4981891661209","175.01002603713","18.0004874657125","18.499652010801","103.501184293021","21.0009055630132"
"1130","Sylvilagus dicei","6.99902507779448","71.9988856356003","57.0001390006134","9.99874651579336","19.0016712556115","45.9954042465623","482.545954323406"
"1131","Sylvilagus floridanus","10","31.9997212999989","795.003068431007","32.0001393990006","3.99993020079845","44.0002790825132","107.008917399737"
"1132","Sylvilagus gabbi","7.9987465391914","63.4971446825061","133.509331921672","12.9990945484963","22.9999303596005","61.9972840500055","157.507449176847"
"1133","Sylvilagus graysoni","1.00027852114562","17.002366424443","234.002509879692","8.00013935753813","21.9999999806069","116.001392302254","4.00069610578893"
"1134","Sylvilagus insonus","12.0000000193947","64.9997212927883","119.009472877855","18.0002786573959","20.9997216167884","104.999443244603","23.9997210684199"
"1135","Sylvilagus mansuetus","4.99902534917359","36.9931769430001","362.003903311156","13.9993038631747","19.0001391476081","116.002088692906","1.0000000193925"
"1136","Sylvilagus palustris","9.99958220923772","35.9999998805874","622.002094102541","26.0000001154109","10.9999998765902","27.9998599335874","244.003064462899"
"1137","Sylvilagus tapetillus","8.99986058840251","56.0001385955975","212.999444490804","15","17.000278823195","69.0011124560046","99.9930411171961"
"1138","Sylvilagus varynaensis","7.50013929729734","62.5005570925961","130.997006055178","12.0000000194064","25.9998607364059","74.4997217585149","38.0015309512501"
"1139","Syntheosciurus brochus","6.99902507779448","71.9988856356003","57.0001390006134","9.99874651579336","19.0016712556115","45.9954042465623","482.545954323406"
"1140","Tamandua mexicana","7.00034821269298","64.9987463476018","105.997911015588","11.9986766439999","23.0002784848976","62.0032035134884","121.013303521082"
"1141","Tamandua tetradactyla","8","67.0004176136019","91.9973548765725","12","24.0001392384142","60.000974651799","112.005436875807"
"1142","Tanyuromys aphrastus","5.99944286799802","67.4999999438029","58.5001389455146","7.99937320709826","24.5000696531999","54.4986765975115","299.519117938038"
"1143","Tapecomys primus","10","55.5000691881075","303.499658090374","19.0000696501094","13.5005574923054","92.9983988439747","16.9994431682115"
"1144","Tapirus bairdii","7.99986066039861","62.9981895155805","131.004596137627","12.9990253315948","23.0002784711971","56.9991637576319","161.988578378993"
"1145","Tapirus pinchaque","7.00027853400113","79.9987463756028","51.0041794117966","9.00027853400113","18.0002786722037","32.0004181198034","363.075912934326"
"1146","Tapirus terrestris","8","67.9999305296085","87.0014618011638","12","24.0001392770006","60.0000696014997","112.998261525265"
"1147","Tayassu pecari","8","67.9994427225113","89.0025076592636","12","24.0001391973029","59.9987454080782","119.000279463306"
"1148","Thalpomys cerradensis","9.00013940929762","63.9998607284031","99.0001399270761","14.999860600701","23.999999878","85.4999304302018","12.9997214254025"
"1149","Thalpomys lasiotis","9.50000000799889","64.0000000194059","121.498608243401","14.9998605689994","22.0000695897979","86.0002088202024","18.4995819976719"
"1150","Thaptomys nigrita","8.99986087039611","55.9994418484163","256.493523847777","15.9994423947945","17.0002088471","38.7526452661611","223.001329489868"
"1151","Thomasomys andersoni","7.99986083639305","67.999164258603","140.002786038798","12","11.0015314810063","56.9991646481774","175.018097488659"
"1152","Thomasomys apeco","8.99972150139195","76.999721600785","50.0004166824642","11.9995822023914","12.0018106882211","58.9945682141229","116.029527368782"
"1153","Thomasomys aureus","7.99972142540253","76.9998607283925","63.9983291935656","10.0001392756075","16.0018102306423","54.000000686785","200.023396429658"
"1154","Thomasomys auricularis","7.49986077669597","77.4994431049692","50.5062658051347","9.49993038449916","14.5010445572315","44.9974224264321","242.552374311421"
"1155","Thomasomys australis","7.00000001369681","61.4992339856794","170.006893581302","11.5001392670003","14.5014619896258","64.4977715851472","154.003550580623"
"1156","Thomasomys baeops","7.00013926130291","81.9993036636844","30.0045964960604","9.00006965120182","16.0007658394066","36.996658017144","335.326949865285"
"1157","Thomasomys bombycinus","6.00000004340197","82.000000032","26.9998614674708","7.99986080320537","21.9998605307985","28.0025070856015","519.955987810008"
"1158","Thomasomys caudivarius","7.99979116689334","77.0002088448049","50.5062658051347","10.4997215233928","17.000417853608","72.4942189389286","91.5343347630931"
"1159","Thomasomys cinereiventer","7.00020891850084","83.4992340238963","24.0032037074179","9.00013930839976","18.0004180069058","30.5004182344025","442.012871626617"
"1160","Thomasomys cinereus","8.99972150139195","79.9987467881395","39.0083542353455","10.9998607089994","13.0011138366114","69.9958227879083","39.0254900862579"
"1161","Thomasomys cinnameus","7.99972148139473","79.0006961700235","61.9955447018576","9.99972148139474","9.00208931482076","18.0029235723031","412.053841293368"
